created_date,complaint_type,borough,descriptor,latitude,longitude
2025-05-08 15:58:29,Noise - Residential,MANHATTAN,Loud Music/Party,40.73325973143172,-74.00939588856306
2025-05-08 15:58:16,Street Condition,BRONX,Pothole,40.850834445415025,-73.88576681156327
2025-05-08 15:58:14,Illegal Posting,MANHATTAN,Poster or Sign,40.71201840015575,-73.99730910170192
2025-05-08 15:58:00,Traffic Signal Condition,STATEN ISLAND,Controller,40.60792099431477,-74.0892050192879
2025-05-08 15:57:55,General Construction/Plumbing,MANHATTAN,Debris - Excessive,40.7230344870004,-73.98197233038869
2025-05-08 15:57:55,General Construction/Plumbing,QUEENS,Building Permit - None,40.72615711563542,-73.88800454460771
2025-05-08 15:57:55,General Construction/Plumbing,BROOKLYN,Vent/Exhaust - Illegal/Improper,40.629021304615584,-74.0116184380957
2025-05-08 15:57:54,Building/Use,QUEENS,Illegal. Commercial Use In Resident Zone,40.72366592602333,-73.82140989225138
2025-05-08 15:57:32,Obstruction,QUEENS,Cone,40.74643173359473,-73.80335091165558
2025-05-08 15:57:22,Illegal Dumping,MANHATTAN,Removal Request,40.76373438401567,-73.98757110359855
2025-05-08 15:57:14,Blocked Driveway,QUEENS,Partial Access,40.785103910334854,-73.77841779580537
2025-05-08 15:57:04,Illegal Parking,STATEN ISLAND,Detached Trailer,40.53332926224613,-74.15920920533289
2025-05-08 15:56:56,Illegal Parking,BROOKLYN,Blocked Sidewalk,40.72699247279165,-73.95298167828521
2025-05-08 15:56:51,Homeless Person Assistance,MANHATTAN,Non-Chronic,40.75098514325849,-73.98852270510656
2025-05-08 15:56:51,Dirty Condition,BROOKLYN,Trash,40.67521383353531,-73.8718562595867
2025-05-08 15:56:50,Illegal Parking,STATEN ISLAND,Detached Trailer,40.53326605180678,-74.1592666141336
2025-05-08 15:56:32,Non-Emergency Police Matter,BROOKLYN,Other (complaint details),40.62926225112443,-74.03916778879068
2025-05-08 15:56:23,Illegal Parking,MANHATTAN,License Plate Obscured,40.773341255791955,-73.99052624776282
2025-05-08 15:56:17,Noise - Residential,BROOKLYN,Loud Music/Party,40.635743878481165,-73.90599464701481
2025-05-08 15:56:11,Illegal Parking,QUEENS,Blocked Sidewalk,40.76773609867888,-73.83075746901265
2025-05-08 15:56:09,Street Condition,QUEENS,Cave-in,40.6956984291304,-73.81552371386101
2025-05-08 15:55:38,Noise - Residential,BRONX,Loud Music/Party,40.82660644099667,-73.92548261645547
2025-05-08 15:55:30,Obstruction,BROOKLYN,Cone,40.597823448493514,-73.93163987780405
2025-05-08 15:55:05,Curb Condition,MANHATTAN,Broken Curb,40.80948511611951,-73.9400055135645
2025-05-08 15:54:54,Plumbing,QUEENS,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,40.73706776082005,-73.87490192351184
2025-05-08 15:54:45,Abandoned Vehicle,BRONX,With License Plate,40.81270187828646,-73.92162190739309
2025-05-08 15:54:20,Sidewalk Condition,QUEENS,Sidewalk Violation,40.7622934025872,-73.87618296138733
2025-05-08 15:54:19,SAFETY,QUEENS,CARBON MONOXIDE DETECTOR,40.76210727064032,-73.82031050745529
2025-05-08 15:54:19,SAFETY,QUEENS,SMOKE DETECTOR,40.76210727064032,-73.82031050745529
2025-05-08 15:54:19,SAFETY,QUEENS,WINDOW GUARD BROKEN/MISSING,40.76210727064032,-73.82031050745529
2025-05-08 15:54:16,GENERAL,MANHATTAN,JANITOR/SUPER,40.71695314607578,-73.99081924500813
2025-05-08 15:54:02,Illegal Parking,BROOKLYN,Parking Permit Improper Use,40.63208366592473,-74.01800670340599
2025-05-08 15:54:00,Street Light Condition,BROOKLYN,Street Light Out,40.617796236838,-73.95100905098968
2025-05-08 15:53:57,Noise - Residential,STATEN ISLAND,Loud Music/Party,40.61656713179771,-74.06452883791616
2025-05-08 15:53:55,Homeless Person Assistance,MANHATTAN,Non-Chronic,40.72753981373464,-74.00729525958482
2025-05-08 15:53:55,Dirty Condition,BROOKLYN,Trash,40.71361474159661,-73.96092693108942
2025-05-08 15:53:49,Noise - Residential,MANHATTAN,Banging/Pounding,40.79102393091951,-73.9513366142888
2025-05-08 15:53:36,Illegal Parking,QUEENS,Double Parked Blocking Traffic,40.675416783103714,-73.80362159441766
2025-05-08 15:53:27,Damaged Tree,BROOKLYN,Branch or Limb Has Fallen Down,40.72659794406772,-73.9482520102289
2025-05-08 15:53:17,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.826235934929635,-73.92553000421697
2025-05-08 15:53:11,Noise - Residential,BROOKLYN,Loud Music/Party,40.62463009884384,-74.00544679770093
2025-05-08 15:53:09,Illegal Parking,MANHATTAN,Blocked Bike Lane,40.79932012151422,-73.96309067872028
2025-05-08 15:53:04,Lot Condition,BROOKLYN,Trash,40.67498788452363,-73.91544958906131
2025-05-08 15:52:45,Panhandling,MANHATTAN,N/A,40.775607416026595,-73.98214945684576
2025-05-08 15:52:27,Noise - Residential,MANHATTAN,Loud Music/Party,40.73325973143172,-74.00939588856306
2025-05-08 15:52:24,Noise - Street/Sidewalk,BROOKLYN,Loud Talking,40.64350496706815,-73.97000891404412
2025-05-08 15:52:23,Abandoned Vehicle,QUEENS,With License Plate,40.71167872978125,-73.89404909893857
2025-05-08 15:52:15,Blocked Driveway,STATEN ISLAND,Partial Access,40.58167196816108,-74.08626830760423
2025-05-08 15:51:58,Noise - Vehicle,MANHATTAN,Car/Truck Horn,40.74888206000435,-73.98352446625152
2025-05-08 15:51:55,Blocked Driveway,QUEENS,No Access,40.78167040279489,-73.91088718838334
2025-05-08 15:51:44,E-Scooter,QUEENS,Improperly Parked or Abandoned,40.71305663568239,-73.80896112929871
2025-05-08 15:51:35,Homeless Person Assistance,BROOKLYN,Non-Chronic,40.63064680233869,-74.02514327296052
2025-05-08 15:51:28,Illegal Parking,BROOKLYN,Blocked Hydrant,40.6786905086719,-73.98520745556971
2025-05-08 15:51:27,Noise - Street/Sidewalk,BRONX,Loud Music/Party,40.89673906225906,-73.841309341601
2025-05-08 15:51:24,Litter Basket Complaint,BROOKLYN,Overflowing,40.61281256739647,-73.98251354387641
2025-05-08 15:51:18,Graffiti,QUEENS,Graffiti,40.69374370846806,-73.90256279034185
2025-05-08 15:51:00,Street Light Condition,QUEENS,Street Light Out,40.711422142438735,-73.77621713321594
2025-05-08 15:50:34,Drinking,BROOKLYN,In Public,40.69689323999212,-73.91831765655364
2025-05-08 15:50:32,Noise - Residential,BRONX,Banging/Pounding,40.847563020909334,-73.89775073390078
2025-05-08 15:50:19,Encampment,MANHATTAN,N/A,40.73191954813008,-73.9838930863546
2025-05-08 15:50:05,Illegal Parking,BROOKLYN,Blocked Hydrant,40.68931710133257,-73.91376911037949
2025-05-08 15:50:00,Traffic Signal Condition,MANHATTAN,Veh Signal Lamp,40.7229781473266,-74.00505798904624
2025-05-08 15:50:00,Sewer,QUEENS,Sewer Backup (Use Comments) (SA),40.76267771660708,-73.87622917499353
2025-05-08 15:49:39,Sidewalk Condition,QUEENS,Sidewalk Violation,40.74568815399298,-73.89919547747473
2025-05-08 15:49:39,Graffiti,QUEENS,Graffiti,40.69363677544839,-73.902696372685
2025-05-08 15:49:38,Noise - Residential,STATEN ISLAND,Banging/Pounding,40.62860797064532,-74.14606364455395
2025-05-08 15:49:25,Noise - Street/Sidewalk,MANHATTAN,Loud Talking,40.71972169035385,-73.98280295590307
2025-05-08 15:49:16,Bus Stop Shelter Placement,BROOKLYN,New Bus Stop Shelter Placement,40.648163210036,-73.97135818897299
2025-05-08 15:49:09,Obstruction,QUEENS,Trash or Recycling,40.73832332208086,-73.71629716280353
2025-05-08 15:48:53,Elevator,QUEENS,Elevator - Multiple Devices On Property,40.703512087981274,-73.80510051155417
2025-05-08 15:48:53,General Construction/Plumbing,BROOKLYN,Building Permit - None,40.663411362264604,-73.93363802642139
2025-05-08 15:48:51,Illegal Parking,BROOKLYN,Double Parked Blocking Traffic,40.5969231775654,-73.96109604131952
2025-05-08 15:48:45,Consumer Complaint,BROOKLYN,Tow Truck Company,40.64648465468579,-73.91726226431632
2025-05-08 15:48:40,Sidewalk Condition,BROOKLYN,Sidewalk Violation,40.679734253873065,-73.90910535226989
2025-05-08 15:48:19,WATER LEAK,BRONX,HEAVY FLOW,40.82609135732715,-73.92692489492474
2025-05-08 15:48:19,PLUMBING,BRONX,WATER SUPPLY,40.841921250969975,-73.85323308334648
2025-05-08 15:48:19,HEAT/HOT WATER,BROOKLYN,ENTIRE BUILDING,40.700049261558746,-73.92573948286544
2025-05-08 15:48:14,UNSANITARY CONDITION,QUEENS,MOLD,40.732700223795156,-73.85559889687312
2025-05-08 15:48:02,Day Care,MANHATTAN,Day Care Facility,40.854901084954896,-73.93848968798046
2025-05-08 15:48:00,Missed Collection,MANHATTAN,Compost,40.781715237039485,-73.95487846748527
2025-05-08 15:48:00,Noise - Residential,MANHATTAN,Loud Music/Party,40.78320765488687,-73.98257712339894
2025-05-08 15:47:39,Non-Emergency Police Matter,QUEENS,Other (complaint details),40.72650757444086,-73.85522266316599
2025-05-08 15:47:36,Illegal Parking,QUEENS,Commercial Overnight Parking,40.676264860423316,-73.75753408319099
2025-05-08 15:47:05,Blocked Driveway,STATEN ISLAND,No Access,40.61773200968323,-74.16511610576997
2025-05-08 15:47:00,Sewer,QUEENS,Manhole Overflow (Use Comments) (SA1),40.72956341705756,-73.74505829492085
2025-05-08 15:47:00,Noise,MANHATTAN,"Noise, Barking Dog (NR5)",40.863098389922236,-73.92292186414474
2025-05-08 15:46:54,Violation of Park Rules,MANHATTAN,Unlicensed Vendors,40.77863290127972,-73.96254609596876
2025-05-08 15:46:53,Sidewalk Condition,BROOKLYN,Broken Sidewalk,40.65316968252725,-73.92759362563987
2025-05-08 15:45:52,General Construction/Plumbing,BROOKLYN,Fence - None/Inadequate,40.62909211473346,-74.01620098347166
2025-05-08 15:45:50,Overgrown Tree/Branches,BROOKLYN,Blocking Street,40.69546338833876,-73.92672908543197
2025-05-08 15:45:49,Illegal Parking,QUEENS,Parking Permit Improper Use,40.766333702314775,-73.81652299036998
2025-05-08 15:45:38,Noise - Residential,BROOKLYN,Loud Music/Party,40.68669568761422,-73.95082501831115
2025-05-08 15:45:30,DOOR/WINDOW,BRONX,DOOR FRAME,40.80735043073484,-73.9187600665947
2025-05-08 15:45:30,FLOORING/STAIRS,BRONX,FLOOR,40.80735043073484,-73.9187600665947
2025-05-08 15:45:30,DOOR/WINDOW,BRONX,DOOR,40.80735043073484,-73.9187600665947
2025-05-08 15:45:18,WATER LEAK,BRONX,HEAVY FLOW,40.811014878117945,-73.8865395881634
2025-05-08 15:45:16,Illegal Parking,QUEENS,Commercial Overnight Parking,40.764430413610334,-73.81925013481681
2025-05-08 15:45:14,Noise - Vehicle,BROOKLYN,Car/Truck Horn,40.64437366135971,-73.9756947606536
2025-05-08 15:45:11,Blocked Driveway,BROOKLYN,Partial Access,40.66363727184297,-73.88302358066166
2025-05-08 15:45:10,APPLIANCE,BROOKLYN,ELECTRIC/GAS RANGE,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,UNSANITARY CONDITION,BROOKLYN,MOLD,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,UNSANITARY CONDITION,BROOKLYN,PESTS,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,PLUMBING,BROOKLYN,WATER SUPPLY,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,WATER LEAK,BROOKLYN,SLOW LEAK,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,UNSANITARY CONDITION,BROOKLYN,PESTS,40.639052549833,-73.90088791102447
2025-05-08 15:45:10,WATER LEAK,BROOKLYN,HEAVY FLOW,40.639052549833,-73.90088791102447
2025-05-08 15:45:04,Curb Condition,BROOKLYN,Broken Curb,40.67057074745314,-73.98041118671608
2025-05-08 15:44:53,Noise - Residential,BRONX,Loud Music/Party,40.89664297869432,-73.84129510248623
2025-05-08 15:44:45,Illegal Parking,QUEENS,Blocked Hydrant,40.75750193043989,-73.8277261644937
2025-05-08 15:44:43,Abandoned Vehicle,BROOKLYN,With License Plate,40.611858057192414,-73.932421479848
2025-05-08 15:44:39,Noise - Residential,QUEENS,Loud Talking,40.714130479918126,-73.74546722581421
2025-05-08 15:44:33,Noise - Park,BROOKLYN,Loud Music/Party,40.58423417971213,-73.93204260949086
2025-05-08 15:44:30,Noise - Vehicle,BRONX,Car/Truck Music,40.87652241055339,-73.84797493210789
2025-05-08 15:44:29,Vendor Enforcement,MANHATTAN,Food Vendor,40.77918017382078,-73.9507928265217
2025-05-08 15:44:03,Graffiti,BROOKLYN,Graffiti,40.714241117093316,-73.96264360200338
2025-05-08 15:44:00,Noise,BROOKLYN,Noise: Construction Equipment (NC1),40.695471216816806,-73.9260943841658
2025-05-08 15:44:00,Noise,BROOKLYN,"Noise, Ice Cream Truck (NR4)",40.69527485373939,-73.93748297358216
2025-05-08 15:44:00,Water System,BROOKLYN,Hydrant Leaking (WC1),40.57665470425731,-73.96712309977661
2025-05-08 15:44:00,Noise,MANHATTAN,Noise: air condition/ventilation equipment (NV1),40.75411096562422,-73.97056549263948
2025-05-08 15:43:57,Rodent,MANHATTAN,Signs of Rodents,40.77219908263387,-73.95449499604655
2025-05-08 15:43:55,Consumer Complaint,BROOKLYN,Cell Phone Store,40.621441958030985,-73.93560333316891
2025-05-08 15:43:49,Illegal Parking,QUEENS,License Plate Obscured,40.74556279751875,-73.87242107819435
2025-05-08 15:43:48,Street Condition,QUEENS,Pothole,40.71018423125373,-73.90847949568746
2025-05-08 15:43:44,Taxi Complaint,MANHATTAN,Driver Complaint - Passenger,40.753233552128464,-73.97435207193604
2025-05-08 15:43:40,Overgrown Tree/Branches,BROOKLYN,Traffic Sign or Signal Blocked,40.65947456326333,-73.89560255288076
2025-05-08 15:43:27,Maintenance or Facility,QUEENS,Structure - Outdoors,40.766286112953054,-73.94067257501375
2025-05-08 15:43:22,Lost Property,MANHATTAN,Electronics/Phones,40.71674210469959,-74.00374443752168
2025-05-08 15:43:07,UNSANITARY CONDITION,BRONX,PESTS,40.857401296559736,-73.90236641012412
2025-05-08 15:43:07,UNSANITARY CONDITION,BRONX,PESTS,40.857401296559736,-73.90236641012412
2025-05-08 15:42:54,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.65449128923068,-73.87485134002335
2025-05-08 15:42:50,Illegal Parking,MANHATTAN,Posted Parking Sign Violation,40.793114959058066,-73.94426738643325
2025-05-08 15:42:45,Maintenance or Facility,QUEENS,Hours of Operation,40.77262864646496,-73.8970101272117
2025-05-08 15:42:42,Illegal Dumping,QUEENS,Removal Request,40.67220761046849,-73.80171681062315
2025-05-08 15:42:35,WATER LEAK,BROOKLYN,HEAVY FLOW,40.71120965026345,-73.95897331500413
2025-05-08 15:42:35,DOOR/WINDOW,BROOKLYN,WINDOW FRAME,40.71120965026345,-73.95897331500413
2025-05-08 15:42:35,PAINT/PLASTER,BROOKLYN,CEILING,40.71120965026345,-73.95897331500413
2025-05-08 15:42:29,Missed Collection,BROOKLYN,Compost,40.673576488701045,-73.87552932292297
2025-05-08 15:42:28,Bus Stop Shelter Placement,BROOKLYN,New Bus Stop Shelter Placement,40.645818992225216,-73.97067452578347
2025-05-08 15:42:22,Elevator,QUEENS,Elevator - Single Device On Property/No Alternate Service,40.74534821477015,-73.92489142159394
2025-05-08 15:42:19,UNSANITARY CONDITION,MANHATTAN,PESTS,40.761898468768045,-73.99098271061065
2025-05-08 15:42:19,PLUMBING,MANHATTAN,BASIN/SINK,40.761898468768045,-73.99098271061065
2025-05-08 15:42:10,General Construction/Plumbing,MANHATTAN,Building Shaking/Vibrating/Structural Stability,40.73845037789907,-74.00387195615264
2025-05-08 15:41:57,Illegal Parking,QUEENS,Blocked Sidewalk,40.74311637505655,-73.95606663802941
2025-05-08 15:41:33,Overgrown Tree/Branches,BRONX,Hitting Building,40.80533559481925,-73.91467355958392
2025-05-08 15:41:27,Missed Collection,BRONX,Compost,40.84317198802927,-73.87088216592268
2025-05-08 15:41:00,Water System,BROOKLYN,Hydrant Leaking (WC1),40.589413403673525,-73.95368702781533
2025-05-08 15:40:57,Illegal Parking,MANHATTAN,Double Parked Blocking Traffic,40.73172441639213,-73.98216842870966
2025-05-08 15:40:40,Violation of Park Rules,MANHATTAN,Unlicensed Vendors,40.77863290127972,-73.96254609596876
2025-05-08 15:40:26,Indoor Air Quality,QUEENS,Sewage Odor,40.76267771660708,-73.87622917499353
2025-05-08 15:40:21,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.65525107821357,-73.87437778591627
2025-05-08 15:40:20,Illegal Parking,BRONX,Blocked Hydrant,40.83800423364504,-73.91603386694314
2025-05-08 15:40:18,Indoor Air Quality,BROOKLYN,Chemical Vapors/Gases/Odors,40.60600091212062,-74.0096444802115
2025-05-08 15:40:00,Unleashed Dog,BROOKLYN,Unleashed Dog in Public,40.59767241704707,-73.98348975867317
2025-05-08 15:40:00,Street Light Condition,STATEN ISLAND,Street Light Dayburning,40.52312637845987,-74.18846740092914
2025-05-08 15:39:35,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.685616409012255,-73.99493402790591
2025-05-08 15:39:30,Blocked Driveway,BRONX,No Access,40.89801430570492,-73.84458348167469
2025-05-08 15:39:28,Illegal Parking,QUEENS,Double Parked Blocking Traffic,40.712600970509165,-73.82089125339219
2025-05-08 15:39:23,Noise - Vehicle,BROOKLYN,Car/Truck Music,40.60772309551734,-73.8973149455613
2025-05-08 15:39:14,Noise - Residential,BROOKLYN,Banging/Pounding,40.654022322845066,-73.95190866824002
2025-05-08 15:39:11,Abandoned Vehicle,QUEENS,With License Plate,40.6899127278739,-73.83756464067635
2025-05-08 15:39:04,Street Sign - Dangling,QUEENS,Other/Unknown,40.75745815015124,-73.8672149566664
2025-05-08 15:39:00,Street Light Condition,STATEN ISLAND,Street Light Dayburning,40.52312637845987,-74.18846740092914
2025-05-08 15:38:55,Illegal Parking,MANHATTAN,Blocked Hydrant,40.82487352001085,-73.94881873725379
2025-05-08 15:38:46,Residential Disposal Complaint,STATEN ISLAND,Bin Not Used,40.58138242483604,-74.0915456048214
2025-05-08 15:38:30,Illegal Parking,BROOKLYN,Blocked Hydrant,40.685616409012255,-73.99493402790591
2025-05-08 15:38:18,Blocked Driveway,STATEN ISLAND,No Access,40.54463073698692,-74.14163436253216
2025-05-08 15:38:17,Abandoned Vehicle,QUEENS,With License Plate,40.79077046641512,-73.8510020639155
2025-05-08 15:38:08,Curb Condition,BROOKLYN,Broken Curb,40.684574203980816,-73.94524508554753
2025-05-08 15:37:49,Noise - Street/Sidewalk,QUEENS,Loud Talking,40.70405352130852,-73.90642850189846
2025-05-08 15:37:40,Illegal Tree Damage,BROOKLYN,Trunk Damaged,40.645818992225216,-73.97067452578347
2025-05-08 15:37:36,Noise - Residential,BROOKLYN,Banging/Pounding,40.58486627676468,-73.95626074893555
2025-05-08 15:37:34,Poison Ivy,QUEENS,N/A,40.723792502784875,-73.80632555992224
2025-05-08 15:37:34,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.65503484947657,-73.87493681694222
2025-05-08 15:37:32,Maintenance or Facility,BROOKLYN,Unsecured Facility,40.70928607947286,-73.96042449474864
2025-05-08 15:37:18,Dirty Condition,QUEENS,Trash,40.71368598591725,-73.83050513209646
2025-05-08 15:37:16,Curb Condition,BROOKLYN,Curb Defect-Metal Protruding,40.65295219280327,-73.91101587451688
2025-05-08 15:37:11,Graffiti,BROOKLYN,Graffiti,40.71886393218863,-73.95663456813963
2025-05-08 15:37:10,Noise - Commercial,BROOKLYN,Loud Music/Party,40.658128741234435,-73.95963308877707
2025-05-08 15:37:10,Abandoned Vehicle,QUEENS,With License Plate,40.68844679414153,-73.80718905554238
2025-05-08 15:37:02,Maintenance or Facility,QUEENS,Graffiti or Vandalism,40.75853099218921,-73.9383476666168
2025-05-08 15:36:51,GENERAL,BRONX,MAILBOX,40.832691765345125,-73.9104574878717
2025-05-08 15:36:41,Illegal Parking,BROOKLYN,Blocked Crosswalk,40.66651572110172,-73.97526855391834
2025-05-08 15:36:14,PLUMBING,MANHATTAN,RADIATOR,40.798137535199494,-73.96433378295583
2025-05-08 15:36:14,PAINT/PLASTER,MANHATTAN,WALL,40.798137535199494,-73.96433378295583
2025-05-08 15:36:14,PAINT/PLASTER,MANHATTAN,CEILING,40.798137535199494,-73.96433378295583
2025-05-08 15:36:14,PLUMBING,MANHATTAN,RADIATOR,40.798137535199494,-73.96433378295583
2025-05-08 15:36:14,FLOORING/STAIRS,MANHATTAN,FLOOR,40.798137535199494,-73.96433378295583
2025-05-08 15:36:09,General Construction/Plumbing,QUEENS,Building Shaking/Vibrating/Structural Stability,40.73785673140636,-73.9232904743417
2025-05-08 15:36:00,Derelict Vehicles,QUEENS,Derelict Vehicles,40.66398903232941,-73.85452571499496
2025-05-08 15:35:18,Root/Sewer/Sidewalk Condition,QUEENS,Trees and Sidewalks Program,40.75294469856118,-73.70644636721366
2025-05-08 15:35:01,Blocked Driveway,QUEENS,Partial Access,40.75806176505263,-73.89341222326125
2025-05-08 15:35:00,Asbestos,BROOKLYN,Asbestos Complaint (B1),40.695471216816806,-73.9260943841658
2025-05-08 15:35:00,Noise,BROOKLYN,Noise: Construction Before/After Hours (NM1),40.72041344212827,-73.9413555549572
2025-05-08 15:35:00,Water System,QUEENS,No Water (WNW),40.66778393899371,-73.73060156607731
2025-05-08 15:35:00,Asbestos,BROOKLYN,Asbestos Complaint (B1),40.695471216816806,-73.9260943841658
2025-05-08 15:34:52,Animal in a Park,STATEN ISLAND,Dog Off Leash,40.5827434820187,-74.08850896750697
2025-05-08 15:34:47,Blocked Driveway,BROOKLYN,Partial Access,40.66877554497373,-73.88039750837967
2025-05-08 15:34:44,Street Sign - Damaged,MANHATTAN,Other/Unknown,40.766616260938605,-73.98666083083296
2025-05-08 15:34:41,Maintenance or Facility,MANHATTAN,Structure - Outdoors,40.730402717093384,-73.97436807550393
2025-05-08 15:34:24,Abandoned Vehicle,QUEENS,With License Plate,40.76849121790691,-73.90872428456615
2025-05-08 15:34:09,For Hire Vehicle Complaint,QUEENS,Driver Complaint - Non Passenger,40.77442086598845,-73.87729410513894
2025-05-08 15:34:04,For Hire Vehicle Complaint,BROOKLYN,Driver Complaint - Non Passenger,40.702913918747974,-73.99449270706157
2025-05-08 15:34:00,Derelict Vehicles,QUEENS,Derelict Vehicles,40.66398903232941,-73.85452571499496
2025-05-08 15:33:31,Illegal Parking,BROOKLYN,Blocked Bike Lane,40.702913918747974,-73.99449270706157
2025-05-08 15:33:15,Noise - Vehicle,BRONX,Car/Truck Music,40.843721745138744,-73.92437555648263
2025-05-08 15:33:12,Noise - Residential,BRONX,Banging/Pounding,40.847661849572106,-73.91465179605878
2025-05-08 15:33:10,Homeless Person Assistance,QUEENS,Non-Chronic,40.733435269439134,-73.86417054458532
2025-05-08 15:33:05,Dirty Condition,BRONX,Syringes,40.82154175112983,-73.89026836413356
2025-05-08 15:32:53,For Hire Vehicle Complaint,BROOKLYN,Driver Complaint - Non Passenger,40.702913918747974,-73.99449270706157
2025-05-08 15:32:29,Rodent,BROOKLYN,Rat Sighting,40.6781627864272,-73.91075149858801
2025-05-08 15:32:26,Street Condition,QUEENS,Defective Hardware,40.68383888585953,-73.7441297952372
2025-05-08 15:32:20,Illegal Parking,BROOKLYN,Blocked Bike Lane,40.702913918747974,-73.99449270706157
2025-05-08 15:32:13,Graffiti,BROOKLYN,Graffiti,40.72289005639988,-73.95548831025988
2025-05-08 15:32:00,Water System,QUEENS,Possible Water Main Break (Use Comments) (WA1),40.691004831124566,-73.7475496135756
2025-05-08 15:32:00,Water System,STATEN ISLAND,Hydrant Defective (WC2),40.54636412520333,-74.18840340713948
2025-05-08 15:32:00,Water System,BRONX,Hydrant Defective (WC2),40.820822008996466,-73.91561114799427
2025-05-08 15:31:43,Street Sign - Damaged,BRONX,"No Parking, Standing, Stopping",40.890431019548814,-73.90575746173425
2025-05-08 15:31:42,Noise - Commercial,MANHATTAN,Loud Music/Party,40.851996165275935,-73.93178711651882
2025-05-08 15:31:29,Noise - Commercial,QUEENS,Loud Music/Party,40.69363343806904,-73.84464519534595
2025-05-08 15:31:27,Graffiti,BROOKLYN,Graffiti,40.71335984219823,-73.96201284025369
2025-05-08 15:31:24,Street Sign - Damaged,MANHATTAN,"No Parking, Standing, Stopping",40.76464064471156,-73.99365731395086
2025-05-08 15:31:21,Street Condition,QUEENS,Cave-in,40.69004896955676,-73.864345469303
2025-05-08 15:31:09,Maintenance or Facility,MANHATTAN,Recreation Center,40.73618861645543,-74.00588531791499
2025-05-08 15:30:45,PAINT/PLASTER,BRONX,WALL,40.832691765345125,-73.9104574878717
2025-05-08 15:30:45,Missed Collection,BRONX,Trash,40.843027618373476,-73.82042443802084
2025-05-08 15:30:45,UNSANITARY CONDITION,BRONX,MOLD,40.832691765345125,-73.9104574878717
2025-05-08 15:30:45,ELECTRIC,BRONX,NO LIGHTING,40.832691765345125,-73.9104574878717
2025-05-08 15:30:35,Missed Collection,STATEN ISLAND,Trash,40.59217831677924,-74.0975086473807
2025-05-08 15:30:31,Graffiti,BROOKLYN,Graffiti,40.7176562157194,-73.9645932954548
2025-05-08 15:30:18,Homeless Person Assistance,MANHATTAN,Non-Chronic,40.74087343181759,-73.98798314731042
2025-05-08 15:30:18,Noise - Residential,MANHATTAN,Banging/Pounding,40.796964223254335,-73.96930772980303
2025-05-08 15:30:17,Dirty Condition,QUEENS,Dirt or Gravel,40.70543187773143,-73.82282209468325
2025-05-08 15:30:12,Noise - Commercial,MANHATTAN,Loud Talking,40.82093162208481,-73.95419430957352
2025-05-08 15:30:00,UNSANITARY CONDITION,QUEENS,PESTS,40.60634154562961,-73.76032342159725
2025-05-08 15:30:00,APPLIANCE,QUEENS,ELECTRIC/GAS RANGE,40.60634154562961,-73.76032342159725
2025-05-08 15:29:53,Street Condition,QUEENS,Plate Condition - Shifted,40.70790105157003,-73.85110072972483
2025-05-08 15:29:50,Missed Collection,BROOKLYN,Compost,40.673955312705885,-73.95288928727867
2025-05-08 15:29:42,Maintenance or Facility,MANHATTAN,Hours of Operation,40.84350055123097,-73.94590579172744
2025-05-08 15:29:34,Graffiti,BROOKLYN,Graffiti,40.71643148043605,-73.96277945333087
2025-05-08 15:29:32,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.607462654155995,-73.98059176917052
2025-05-08 15:29:30,Vendor Enforcement,MANHATTAN,Food Vendor,40.75782346980643,-73.97773248375582
2025-05-08 15:29:29,Blocked Driveway,BROOKLYN,No Access,40.60016868816897,-73.9566648463957
2025-05-08 15:29:21,Street Condition,BROOKLYN,Failed Street Repair,40.67424735659418,-73.991510085009
2025-05-08 15:29:12,Consumer Complaint,BROOKLYN,"Bodega, Deli, or Convenience Store",40.64508245147984,-74.02108398304537
2025-05-08 15:29:03,Street Condition,MANHATTAN,Pothole,40.713717955776616,-73.9773504270496
2025-05-08 15:29:01,Damaged Tree,QUEENS,Branch or Limb Has Fallen Down,40.65594880305384,-73.74032633286426
2025-05-08 15:29:00,Noise - Commercial,BROOKLYN,Loud Music/Party,40.701734257481256,-73.91352944313259
2025-05-08 15:29:00,Water System,STATEN ISLAND,Hydrant Knocked Over/Missing (WC),40.592826962568054,-74.08610988692793
2025-05-08 15:29:00,Water System,QUEENS,LOW WATER PRESSURE - WLWP,40.75533123740521,-73.86985409627827
2025-05-08 15:28:59,Illegal Parking,BROOKLYN,Posted Parking Sign Violation,40.681779163689356,-73.97411996030499
2025-05-08 15:28:53,Graffiti,BROOKLYN,Graffiti,40.71618432186445,-73.9623791779385
2025-05-08 15:28:53,Residential Disposal Complaint,BROOKLYN,Waste Not Separated,40.68408216367728,-73.94966594508668
